id,nguoi-dung,ngay-tao,chi-tiet,xu-ly
ee504c00-2328-4716-a4ae-238bea0b2e0f,a7364b9c-428b-4278-8c5b-a97872b2fc94,2021-08-29T04:49:26+07:00,"[{'san-pham': '1728630133-187', 'so-luong': 3}, {'san-pham': '1728630133-201', 'so-luong': 5}]",roi
e89adeaf-6776-47ef-a1be-198113f7da2d,a168bb3c-1c15-4d70-9c40-34b26219a5a4,2023-12-12T16:49:03+07:00,"[{'san-pham': '1728630158-601', 'so-luong': 4}]",huy
9f4a24ed-765c-46d6-aecd-b2bb56c24074,ed19794a-9cc3-4ed0-b5f8-351896d41912,2023-08-27T16:16:42+07:00,"[{'san-pham': '1728630139-287', 'so-luong': 2}, {'san-pham': '1728630124-61', 'so-luong': 2}, {'san-pham': '1728630155-547', 'so-luong': 4}]",roi
e64b99bf-3fc3-47c2-85d8-15d220da2f95,32f5ae06-d634-427d-876c-abf4b88ce327,2024-05-02T12:57:56+07:00,"[{'san-pham': '1728630127-115', 'so-luong': 4}, {'san-pham': '1728630158-580', 'so-luong': 5}]",roi
dbc2e08f-5f08-413d-b0e7-ae7397ebe275,8c730801-d611-42b9-afcb-029b18bca254,2021-09-24T15:27:30+07:00,"[{'san-pham': '1728630124-74', 'so-luong': 1}, {'san-pham': '1728630152-494', 'so-luong': 5}, {'san-pham': '1728630133-209', 'so-luong': 1}]",roi
041e9837-be2e-4f73-ac0c-bb29def44006,3289e2b2-a548-44fa-b893-8a5f019bf20d,2023-12-06T11:17:58+07:00,"[{'san-pham': '1728630136-243', 'so-luong': 4}, {'san-pham': '1728630133-211', 'so-luong': 3}, {'san-pham': '1728630124-59', 'so-luong': 4}, {'san-pham': '1728630124-74', 'so-luong': 2}]",roi
2d8c464e-cab3-4166-912d-e6deefa57391,6ab4f76f-44c2-4454-8a57-40649a3a920a,2023-12-24T23:58:21+07:00,"[{'san-pham': '1728630130-174', 'so-luong': 3}]",roi
e03ccece-a08b-4d8c-b1dc-5828ea023d63,b8c8c517-88ab-4601-bc3b-065ce1df8fc5,2024-03-25T10:26:26+07:00,"[{'san-pham': '1728630124-74', 'so-luong': 1}, {'san-pham': '1728630161-622', 'so-luong': 3}]",roi
42891a31-16ae-4a2e-bc28-a29ad24739e2,b89bf75e-410a-4f53-80a8-72fe814d9ae2,2020-01-01T02:13:00+07:00,"[{'san-pham': '1728630167-749', 'so-luong': 3}, {'san-pham': '1728630145-406', 'so-luong': 5}, {'san-pham': '1728630155-553', 'so-luong': 4}]",roi
a1045a70-5af1-4809-b86e-e1eed6757b4a,46071a0e-b388-419d-9c9d-6cef4ade7ba3,2021-08-17T20:59:30+07:00,"[{'san-pham': '1728630161-622', 'so-luong': 3}, {'san-pham': '1728630149-426', 'so-luong': 5}, {'san-pham': '1728630145-406', 'so-luong': 3}, {'san-pham': '1728630155-553', 'so-luong': 2}, {'san-pham': '1728630136-231', 'so-luong': 3}]",roi
055b8f63-c73b-4c2a-af5a-8f3260ab8185,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2023-02-17T03:09:39+07:00,"[{'san-pham': '1728630145-401', 'so-luong': 1}, {'san-pham': '1728630136-243', 'so-luong': 2}]",roi
4165e0d3-89cd-497c-920e-89d0353d6652,907d1fc5-a09b-48c2-b546-fee97e187e5d,2024-02-19T11:38:50+07:00,"[{'san-pham': '1728630124-59', 'so-luong': 1}]",roi
a00c9f52-73bf-4361-a405-0965e4e1efc2,b20099cc-97b9-44a1-b2b1-b70a81df7ce5,2021-04-12T02:47:38+07:00,"[{'san-pham': '1728630133-201', 'so-luong': 2}, {'san-pham': '1728630145-401', 'so-luong': 5}]",roi
74ef04ab-d0a1-4712-90f7-506fbeca87ca,341c8153-4f49-43ef-ba39-533b518e65d1,2022-10-13T18:27:43+07:00,"[{'san-pham': '1728630152-465', 'so-luong': 5}, {'san-pham': '1728630149-462', 'so-luong': 1}, {'san-pham': '1728630161-613', 'so-luong': 4}, {'san-pham': '1728630152-504', 'so-luong': 3}]",roi
bf3daab6-a6f8-4066-858f-0a389f14502a,ca23530c-f1c3-49a3-88bc-248cf2cfa2c7,2023-02-24T21:54:57+07:00,"[{'san-pham': '1728630136-249', 'so-luong': 1}, {'san-pham': '1728630164-672', 'so-luong': 3}, {'san-pham': '1728630133-180', 'so-luong': 3}, {'san-pham': '1728630142-353', 'so-luong': 3}]",roi
3c5c09e8-9621-4825-8db6-e219be631edc,a40e60d6-b18a-4f70-a0e0-4c4460ff79a2,2022-07-07T03:26:01+07:00,"[{'san-pham': '1728630127-119', 'so-luong': 4}, {'san-pham': '1728630124-61', 'so-luong': 4}, {'san-pham': '1728630133-184', 'so-luong': 1}, {'san-pham': '1728630152-501', 'so-luong': 5}]",roi
f71a3150-82ac-4c93-b692-bdf3dafdddbe,2a9bdb0f-c257-49ba-b0c9-f3ecfcfa5232,2023-07-16T08:05:22+07:00,"[{'san-pham': '1728630164-663', 'so-luong': 2}, {'san-pham': '1728630152-497', 'so-luong': 3}, {'san-pham': '1728630136-264', 'so-luong': 5}, {'san-pham': '1728630155-546', 'so-luong': 3}, {'san-pham': '1728630130-174', 'so-luong': 4}]",roi
7731786a-f1cd-4068-939e-2e080ba7c09d,8c730801-d611-42b9-afcb-029b18bca254,2020-11-09T23:16:26+07:00,"[{'san-pham': '1728630158-580', 'so-luong': 1}, {'san-pham': '1728630133-211', 'so-luong': 2}, {'san-pham': '1728630149-426', 'so-luong': 4}, {'san-pham': '1728630158-567', 'so-luong': 1}, {'san-pham': '1728630136-231', 'so-luong': 1}]",roi
a002b52a-69ed-4438-83be-dc0bdbf8b98d,036476be-82c3-46cb-9d33-8c99b8f627be,2022-04-02T20:30:55+07:00,"[{'san-pham': '1728630142-356', 'so-luong': 3}, {'san-pham': '1728630142-342', 'so-luong': 4}, {'san-pham': '1728630136-246', 'so-luong': 3}]",roi
8ab87a47-c5ee-44b9-9b2d-3d82d5791053,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2020-09-08T17:45:26+07:00,"[{'san-pham': '1728630164-656', 'so-luong': 3}, {'san-pham': '1728630142-353', 'so-luong': 1}, {'san-pham': '1728630124-61', 'so-luong': 3}, {'san-pham': '1728630136-252', 'so-luong': 4}]",roi
fc7333ec-7542-441e-ba14-bce2fb29b679,3ca9ad8c-7132-4b85-89fd-d470610d4f3c,2023-02-13T14:50:05+07:00,"[{'san-pham': '1728630130-150', 'so-luong': 5}, {'san-pham': '1728630161-634', 'so-luong': 3}, {'san-pham': '1728630152-465', 'so-luong': 5}, {'san-pham': '1728630149-431', 'so-luong': 1}]",roi
5f3636fa-ce8c-4e5c-a9be-69e2e077c679,416b946d-8dfd-4153-87e4-b447efebe027,2022-05-03T22:15:12+07:00,"[{'san-pham': '1728630136-244', 'so-luong': 2}, {'san-pham': '1728630158-574', 'so-luong': 3}, {'san-pham': '1728630152-501', 'so-luong': 1}, {'san-pham': '1728630133-195', 'so-luong': 2}, {'san-pham': '1728630136-235', 'so-luong': 5}]",roi
2be40b05-47f9-4c65-baf5-9948f6d4fae5,69940bdb-1a91-407d-941f-acda96527ece,2022-09-14T09:57:18+07:00,"[{'san-pham': '1728630136-252', 'so-luong': 3}]",roi
c8ca6cc4-3ccf-4b03-859f-bf2585c670a0,56ba28d0-8fd7-447f-81a1-ad2cb3aa50d0,2022-04-25T15:10:11+07:00,"[{'san-pham': '1728630149-446', 'so-luong': 5}, {'san-pham': '1728630133-211', 'so-luong': 1}, {'san-pham': '1728630161-634', 'so-luong': 4}, {'san-pham': '1728630167-749', 'so-luong': 1}, {'san-pham': '1728630155-547', 'so-luong': 1}]",roi
b77552ec-bc85-4083-8992-ec30cb3cbca1,d3907efc-f17a-4129-a5f5-344f4c30abe8,2022-07-02T15:07:23+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 2}]",roi
96c6608b-3a70-495a-8d1d-c693802cfc8c,1bf5d4bd-0a28-4b94-b97d-5d72a50632f1,2021-04-28T10:38:06+07:00,"[{'san-pham': '1728630124-57', 'so-luong': 5}]",roi
0f95eac7-a242-4649-8f96-e03da5e449d0,4c9ef9e2-a1c4-4f1f-9353-f47f5792363e,2021-06-07T23:00:16+07:00,"[{'san-pham': '1728630152-465', 'so-luong': 3}]",roi
8631e108-59d4-4c87-b150-68fd5c91a7d6,0f8a9b0a-18e3-4de2-bd35-a49d90cf54a4,2022-08-01T01:02:57+07:00,"[{'san-pham': '1728630145-406', 'so-luong': 5}, {'san-pham': '1728630139-287', 'so-luong': 4}, {'san-pham': '1728630133-180', 'so-luong': 3}, {'san-pham': '1728630145-367', 'so-luong': 2}]",roi
449fe9ed-6f05-4921-925d-bf98d417e147,46071a0e-b388-419d-9c9d-6cef4ade7ba3,2024-05-30T04:37:16+07:00,"[{'san-pham': '1728630124-61', 'so-luong': 2}, {'san-pham': '1728630161-622', 'so-luong': 2}, {'san-pham': '1728630130-174', 'so-luong': 4}]",roi
b32cce47-3a3b-4227-9ad2-4bb5e34531e6,2b4b0d39-5b9d-4c19-a24c-33e159f42e93,2024-10-25T18:08:14+07:00,"[{'san-pham': '1728630136-252', 'so-luong': 4}, {'san-pham': '1728630142-353', 'so-luong': 3}, {'san-pham': '1728630124-77', 'so-luong': 3}, {'san-pham': '1728630167-706', 'so-luong': 1}]",roi
091b1c5f-3404-4d9e-86c9-ebb812a0b7d1,595dbef3-c881-421d-b03f-2e3779860f8d,2022-11-14T17:46:45+07:00,"[{'san-pham': '1728630161-613', 'so-luong': 2}, {'san-pham': '1728630161-634', 'so-luong': 1}, {'san-pham': '1728630152-494', 'so-luong': 5}]",roi
b604465e-e801-4a3c-81bc-043f6561fec3,a40e60d6-b18a-4f70-a0e0-4c4460ff79a2,2020-09-25T17:31:29+07:00,"[{'san-pham': '1728630133-180', 'so-luong': 3}, {'san-pham': '1728630136-252', 'so-luong': 5}]",roi
a08ffa74-10e9-41b2-a451-ba3397b6caca,cd70d23d-874c-45d5-b5bc-9bcc190452ab,2021-06-06T21:12:09+07:00,"[{'san-pham': '1728630139-291', 'so-luong': 5}, {'san-pham': '1728630167-721', 'so-luong': 1}, {'san-pham': '1728630158-567', 'so-luong': 2}]",roi
054ddcab-6f86-47fe-b967-69d6c6de9837,a7364b9c-428b-4278-8c5b-a97872b2fc94,2022-04-22T14:25:14+07:00,"[{'san-pham': '1728630149-425', 'so-luong': 4}, {'san-pham': '1728630155-542', 'so-luong': 5}]",roi
21238e04-3f40-466f-8d65-dac67938b455,cc7a10f6-e9a9-4848-8957-172d534af14f,2022-02-02T22:44:24+07:00,"[{'san-pham': '1728630133-201', 'so-luong': 5}, {'san-pham': '1728630133-209', 'so-luong': 1}, {'san-pham': '1728630136-244', 'so-luong': 3}]",roi
8ba26c6b-aaba-4a14-9141-b1a699760b60,0f8a9b0a-18e3-4de2-bd35-a49d90cf54a4,2023-11-11T17:12:02+07:00,"[{'san-pham': '1728630124-57', 'so-luong': 3}]",roi
dda3d494-171d-4f16-b0e5-d3ef156f499e,ed9849d0-bd0d-4b46-a7bf-6befeb05fad7,2020-05-29T10:09:30+07:00,"[{'san-pham': '1728630127-80', 'so-luong': 5}, {'san-pham': '1728630136-264', 'so-luong': 3}, {'san-pham': '1728630167-721', 'so-luong': 4}, {'san-pham': '1728630124-74', 'so-luong': 2}, {'san-pham': '1728630155-546', 'so-luong': 1}]",roi
59c5b59b-6dac-485c-9180-627a9e18b2eb,341c8153-4f49-43ef-ba39-533b518e65d1,2020-10-10T00:46:29+07:00,"[{'san-pham': '1728630152-493', 'so-luong': 3}, {'san-pham': '1728630142-356', 'so-luong': 4}, {'san-pham': '1728630124-66', 'so-luong': 5}]",roi
53ec8d7b-00af-467e-ad70-41174abee5db,4aaa56d8-636c-415e-988c-e430feb93f76,2022-11-04T08:32:44+07:00,"[{'san-pham': '1728630124-59', 'so-luong': 1}, {'san-pham': '1728630124-61', 'so-luong': 5}, {'san-pham': '1728630145-405', 'so-luong': 5}, {'san-pham': '1728630127-106', 'so-luong': 3}]",roi
31775b4e-1689-4399-90e7-7fdbedaa3b34,c0bfea74-7393-47c9-a7e7-ed77dbcc9640,2022-05-19T21:00:37+07:00,"[{'san-pham': '1728630142-342', 'so-luong': 4}, {'san-pham': '1728630139-274', 'so-luong': 3}, {'san-pham': '1728630127-80', 'so-luong': 4}, {'san-pham': '1728630121-15', 'so-luong': 2}]",roi
b660db05-9d71-4439-98b3-3de9e0164c09,2d4eca18-2e8e-4156-b511-04063016096b,2023-01-15T23:57:45+07:00,"[{'san-pham': '1728630155-542', 'so-luong': 2}, {'san-pham': '1728630130-172', 'so-luong': 2}, {'san-pham': '1728630161-631', 'so-luong': 4}, {'san-pham': '1728630161-634', 'so-luong': 5}]",roi
ceb69130-3aff-4d49-a659-d70eeb78dd76,878debfd-a76f-4ba1-9e57-844f54b13857,2021-06-29T00:52:27+07:00,"[{'san-pham': '1728630127-119', 'so-luong': 4}, {'san-pham': '1728630161-622', 'so-luong': 5}, {'san-pham': '1728630158-601', 'so-luong': 1}, {'san-pham': '1728630130-172', 'so-luong': 3}]",roi
dc026983-659a-4d3e-8b2f-f1161b060ad4,16d47b25-177f-41ed-9ffa-a1a5de100c56,2021-04-20T22:41:40+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 3}, {'san-pham': '1728630164-672', 'so-luong': 3}, {'san-pham': '1728630139-304', 'so-luong': 1}, {'san-pham': '1728630139-291', 'so-luong': 4}]",roi
50c0666b-da9b-4ab5-9e85-b365b12b879c,878debfd-a76f-4ba1-9e57-844f54b13857,2022-04-28T08:08:51+07:00,"[{'san-pham': '1728630167-749', 'so-luong': 3}]",roi
f112086d-d5c6-4115-a5be-22b7dd97cf25,931489f5-1c9a-4a40-9e78-9b6e95e9f576,2020-02-20T17:24:54+07:00,"[{'san-pham': '1728630136-252', 'so-luong': 5}, {'san-pham': '1728630161-622', 'so-luong': 1}, {'san-pham': '1728630155-547', 'so-luong': 4}, {'san-pham': '1728630161-631', 'so-luong': 5}, {'san-pham': '1728630152-480', 'so-luong': 2}]",roi
84046561-5579-41da-96ea-0f3e02db75f5,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2022-03-04T03:37:34+07:00,"[{'san-pham': '1728630136-244', 'so-luong': 2}, {'san-pham': '1728630133-201', 'so-luong': 1}, {'san-pham': '1728630161-632', 'so-luong': 5}, {'san-pham': '1728630142-353', 'so-luong': 5}, {'san-pham': '1728630136-249', 'so-luong': 2}]",roi
bcd5e5f0-76fb-4452-b705-ba57d8fed8c1,cab0893c-6439-4003-a649-307ac4d7873b,2021-03-15T16:20:56+07:00,"[{'san-pham': '1728630158-588', 'so-luong': 5}, {'san-pham': '1728630139-291', 'so-luong': 1}, {'san-pham': '1728630155-553', 'so-luong': 2}, {'san-pham': '1728630155-542', 'so-luong': 2}]",roi
d22c7d11-3c49-4353-b216-44bfe65e503e,878debfd-a76f-4ba1-9e57-844f54b13857,2024-05-03T09:00:01+07:00,"[{'san-pham': '1728630145-405', 'so-luong': 1}]",roi
937aa05d-d124-46d9-901e-173e24f3ed98,97232f17-d2ad-4caa-a612-ad427ef34b05,2021-11-29T14:01:16+07:00,"[{'san-pham': '1728630127-115', 'so-luong': 2}, {'san-pham': '1728630167-721', 'so-luong': 5}, {'san-pham': '1728630145-413', 'so-luong': 1}]",roi
663abcec-302b-49ba-a168-7ba86f00039a,7f71536f-3d56-4e88-b433-2f2f93335c35,2022-04-04T02:42:33+07:00,"[{'san-pham': '1728630124-47', 'so-luong': 4}, {'san-pham': '1728630136-252', 'so-luong': 5}, {'san-pham': '1728630127-119', 'so-luong': 2}, {'san-pham': '1728630133-187', 'so-luong': 4}]",roi
ca390b14-64ce-4998-9b16-9fa0d56abace,a872cf9b-1aaf-4a38-9868-1debab1fba0d,2023-04-11T01:46:06+07:00,"[{'san-pham': '1728630124-77', 'so-luong': 4}]",roi
fca77b61-d275-4778-ae1a-001383b85455,a872cf9b-1aaf-4a38-9868-1debab1fba0d,2021-10-08T04:01:31+07:00,"[{'san-pham': '1728630142-353', 'so-luong': 5}, {'san-pham': '1728630133-186', 'so-luong': 4}, {'san-pham': '1728630124-46', 'so-luong': 3}, {'san-pham': '1728630121-2', 'so-luong': 3}]",roi
ee1d569a-1f63-49bc-8bed-2285d25c1c33,4c9ef9e2-a1c4-4f1f-9353-f47f5792363e,2020-05-22T11:28:40+07:00,"[{'san-pham': '1728630130-172', 'so-luong': 3}, {'san-pham': '1728630167-721', 'so-luong': 2}, {'san-pham': '1728630127-115', 'so-luong': 4}, {'san-pham': '1728630155-542', 'so-luong': 4}]",roi
9ed736cf-5e76-4f8d-bd24-d256d9057765,8c2ea9c0-29ce-4fc7-b71e-0996ebf17c45,2020-08-13T16:27:07+07:00,"[{'san-pham': '1728630142-332', 'so-luong': 3}, {'san-pham': '1728630155-553', 'so-luong': 3}, {'san-pham': '1728630161-632', 'so-luong': 2}]",roi
0e37c900-a20e-4aff-9557-99ec73ef9cc6,16d47b25-177f-41ed-9ffa-a1a5de100c56,2024-11-03T00:01:41+07:00,"[{'san-pham': '1728630139-287', 'so-luong': 5}, {'san-pham': '1728630158-580', 'so-luong': 5}, {'san-pham': '1728630121-2', 'so-luong': 3}]",roi
e5e4e8e5-bc45-46fc-b038-c3e926013cf5,e2aed85a-bb32-4da4-8d6d-fd9f7a970c9a,2024-07-08T22:01:48+07:00,"[{'san-pham': '1728630136-243', 'so-luong': 1}, {'san-pham': '1728630161-622', 'so-luong': 4}, {'san-pham': '1728630149-431', 'so-luong': 5}, {'san-pham': '1728630152-501', 'so-luong': 3}, {'san-pham': '1728630158-580', 'so-luong': 2}]",roi
0fe5ab89-aa12-45d8-bcb1-d926ca8d7c20,073ac5ea-f0c4-4e88-93ea-ffa998679592,2022-11-16T14:39:55+07:00,"[{'san-pham': '1728630142-342', 'so-luong': 2}]",roi
46a25765-4d6d-4c44-a336-ec5d1d5b96c0,341c8153-4f49-43ef-ba39-533b518e65d1,2021-07-30T06:32:26+07:00,"[{'san-pham': '1728630124-40', 'so-luong': 3}, {'san-pham': '1728630142-332', 'so-luong': 4}, {'san-pham': '1728630139-277', 'so-luong': 2}, {'san-pham': '1728630149-462', 'so-luong': 4}]",roi
fdbca5e9-1cea-47c7-931f-eb69f0d9ea37,b20099cc-97b9-44a1-b2b1-b70a81df7ce5,2023-01-11T09:40:06+07:00,"[{'san-pham': '1728630139-304', 'so-luong': 5}, {'san-pham': '1728630155-541', 'so-luong': 1}, {'san-pham': '1728630127-106', 'so-luong': 2}]",roi
2f23935d-6076-4002-af8a-1cc7c1ea949c,2a9bdb0f-c257-49ba-b0c9-f3ecfcfa5232,2021-01-01T04:30:47+07:00,"[{'san-pham': '1728630155-553', 'so-luong': 3}, {'san-pham': '1728630127-115', 'so-luong': 2}]",roi
e096db86-b6cc-459a-a622-b65bceae774e,fc47586b-7020-4658-8b32-71f2df407c11,2020-07-16T18:06:06+07:00,"[{'san-pham': '1728630167-706', 'so-luong': 2}, {'san-pham': '1728630124-46', 'so-luong': 5}, {'san-pham': '1728630155-514', 'so-luong': 2}, {'san-pham': '1728630139-304', 'so-luong': 5}]",roi
5ebddcd5-9591-49d9-be71-4dc1bc1e7635,a7364b9c-428b-4278-8c5b-a97872b2fc94,2022-09-25T15:16:22+07:00,"[{'san-pham': '1728630161-631', 'so-luong': 4}, {'san-pham': '1728630145-401', 'so-luong': 5}, {'san-pham': '1728630136-235', 'so-luong': 5}, {'san-pham': '1728630124-77', 'so-luong': 2}]",roi
92d60c1b-414a-4b40-a514-afe6734493b7,7d1bd5fd-ab01-48a3-b337-da4a84ba3c73,2024-04-04T17:49:54+07:00,"[{'san-pham': '1728630155-541', 'so-luong': 3}]",roi
b65b96ea-d92a-48a3-bd61-26d8dafbdbdb,69940bdb-1a91-407d-941f-acda96527ece,2021-12-27T05:32:47+07:00,"[{'san-pham': '1728630155-533', 'so-luong': 3}, {'san-pham': '1728630142-330', 'so-luong': 2}]",roi
7a5c4945-08bf-4d13-9d95-906f295b65cb,7f71536f-3d56-4e88-b433-2f2f93335c35,2020-07-03T19:46:35+07:00,"[{'san-pham': '1728630167-740', 'so-luong': 1}, {'san-pham': '1728630149-462', 'so-luong': 2}, {'san-pham': '1728630133-211', 'so-luong': 4}, {'san-pham': '1728630155-541', 'so-luong': 3}, {'san-pham': '1728630149-446', 'so-luong': 5}]",roi
a774d6f7-a6cf-4a82-b401-c23f94534e2a,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2022-12-21T11:40:24+07:00,"[{'san-pham': '1728630155-533', 'so-luong': 1}, {'san-pham': '1728630139-274', 'so-luong': 4}]",roi
b42d33b9-b8a2-4620-8c12-2b85ed4eeaba,cc7a10f6-e9a9-4848-8957-172d534af14f,2024-11-14T19:44:11+07:00,"[{'san-pham': '1728630124-61', 'so-luong': 1}, {'san-pham': '1728630145-405', 'so-luong': 1}, {'san-pham': '1728630158-567', 'so-luong': 4}]",roi
5b4f18a5-9aa5-4bf8-8fd9-c4bc542376e7,560c0f37-935e-4851-bb7f-0d40f4bfd8ac,2021-11-11T19:45:13+07:00,"[{'san-pham': '1728630124-77', 'so-luong': 3}, {'san-pham': '1728630121-2', 'so-luong': 1}]",huy
fd0dbff2-a39c-4619-bfbb-1c065e13e73f,2b4b0d39-5b9d-4c19-a24c-33e159f42e93,2023-03-29T20:05:56+07:00,"[{'san-pham': '1728630136-236', 'so-luong': 4}, {'san-pham': '1728630127-106', 'so-luong': 4}, {'san-pham': '1728630142-330', 'so-luong': 1}, {'san-pham': '1728630149-426', 'so-luong': 4}, {'san-pham': '1728630142-356', 'so-luong': 4}]",roi
16511463-7806-417a-ae56-8025a7503244,2a6ee1ed-01d2-4c51-9231-007afb9df7f6,2024-10-02T04:59:36+07:00,"[{'san-pham': '1728630155-542', 'so-luong': 2}, {'san-pham': '1728630139-277', 'so-luong': 4}, {'san-pham': '1728630121-3', 'so-luong': 3}]",roi
57b2dc38-2401-4ce6-b802-2c95f98e7fdf,c0bfea74-7393-47c9-a7e7-ed77dbcc9640,2022-01-04T05:56:12+07:00,"[{'san-pham': '1728630124-47', 'so-luong': 5}, {'san-pham': '1728630142-356', 'so-luong': 5}]",roi
e7573f17-c1d5-45b1-a255-1612b521298f,1061d3c5-5da4-40eb-b018-09fd3e4b98ca,2023-03-03T15:52:48+07:00,"[{'san-pham': '1728630149-426', 'so-luong': 2}, {'san-pham': '1728630155-542', 'so-luong': 3}, {'san-pham': '1728630136-252', 'so-luong': 1}, {'san-pham': '1728630136-246', 'so-luong': 5}, {'san-pham': '1728630124-40', 'so-luong': 1}]",roi
68082b40-8c91-4f80-8ab1-e0bf63b97e73,83302fff-1ad8-47aa-8012-149fe290de9d,2021-09-30T09:01:50+07:00,"[{'san-pham': '1728630121-10', 'so-luong': 3}, {'san-pham': '1728630155-546', 'so-luong': 2}, {'san-pham': '1728630161-622', 'so-luong': 3}, {'san-pham': '1728630136-235', 'so-luong': 4}, {'san-pham': '1728630155-547', 'so-luong': 2}]",dang
41972a8f-5eed-4943-88c9-aa525cfc4485,ed9849d0-bd0d-4b46-a7bf-6befeb05fad7,2022-11-12T12:46:48+07:00,"[{'san-pham': '1728630124-74', 'so-luong': 3}, {'san-pham': '1728630142-342', 'so-luong': 5}, {'san-pham': '1728630130-150', 'so-luong': 5}, {'san-pham': '1728630158-588', 'so-luong': 4}]",roi
03893534-1ce6-40ad-96bc-2fb45b48b89e,a872cf9b-1aaf-4a38-9868-1debab1fba0d,2020-07-03T04:21:29+07:00,"[{'san-pham': '1728630124-40', 'so-luong': 4}, {'san-pham': '1728630164-656', 'so-luong': 4}, {'san-pham': '1728630124-59', 'so-luong': 1}, {'san-pham': '1728630152-494', 'so-luong': 4}]",roi
688af8f6-5f34-4bbd-af0d-1d1788575521,83302fff-1ad8-47aa-8012-149fe290de9d,2024-04-22T03:30:35+07:00,"[{'san-pham': '1728630133-187', 'so-luong': 3}, {'san-pham': '1728630152-501', 'so-luong': 2}, {'san-pham': '1728630139-304', 'so-luong': 4}, {'san-pham': '1728630152-497', 'so-luong': 1}, {'san-pham': '1728630145-376', 'so-luong': 4}]",roi
9785b493-488b-4d40-b0bd-1fc2729dafb6,1514e73a-677a-452f-b28b-694192978aa5,2021-03-18T11:31:00+07:00,"[{'san-pham': '1728630124-61', 'so-luong': 5}, {'san-pham': '1728630121-10', 'so-luong': 2}]",roi
798e5cfe-4e89-407e-8ca9-d6182dfce7b6,4aaa56d8-636c-415e-988c-e430feb93f76,2022-12-17T21:37:46+07:00,"[{'san-pham': '1728630167-721', 'so-luong': 3}, {'san-pham': '1728630152-494', 'so-luong': 2}, {'san-pham': '1728630142-353', 'so-luong': 3}, {'san-pham': '1728630127-115', 'so-luong': 4}, {'san-pham': '1728630158-597', 'so-luong': 2}]",roi
b4abdf40-4914-4674-8398-63dff97413b7,42de0892-a89c-4e73-95f4-f14b3d9e4b01,2022-08-23T00:34:00+07:00,"[{'san-pham': '1728630155-541', 'so-luong': 3}, {'san-pham': '1728630152-473', 'so-luong': 4}, {'san-pham': '1728630145-376', 'so-luong': 4}]",roi
8dd30b5d-a5f6-48c0-b465-0f446819899f,13d1997e-5daf-4ec7-91ba-f6fc90275cb9,2020-05-27T16:31:05+07:00,"[{'san-pham': '1728630124-46', 'so-luong': 1}, {'san-pham': '1728630136-231', 'so-luong': 1}, {'san-pham': '1728630133-211', 'so-luong': 1}]",roi
20411d8e-2f81-4cae-aa64-6a797a5995bd,cc7a10f6-e9a9-4848-8957-172d534af14f,2023-04-25T23:15:18+07:00,"[{'san-pham': '1728630127-115', 'so-luong': 3}, {'san-pham': '1728630142-330', 'so-luong': 2}, {'san-pham': '1728630130-172', 'so-luong': 4}, {'san-pham': '1728630130-173', 'so-luong': 1}]",roi
ee644d64-167c-446d-b2fb-96b17414980e,a40e60d6-b18a-4f70-a0e0-4c4460ff79a2,2021-02-05T15:14:15+07:00,"[{'san-pham': '1728630124-46', 'so-luong': 3}, {'san-pham': '1728630145-405', 'so-luong': 3}, {'san-pham': '1728630158-601', 'so-luong': 5}, {'san-pham': '1728630158-588', 'so-luong': 5}]",roi
4b537945-69c3-4581-9407-012f2bb02f50,a872cf9b-1aaf-4a38-9868-1debab1fba0d,2021-02-02T11:18:32+07:00,"[{'san-pham': '1728630124-40', 'so-luong': 5}, {'san-pham': '1728630130-173', 'so-luong': 5}, {'san-pham': '1728630127-115', 'so-luong': 5}, {'san-pham': '1728630142-342', 'so-luong': 5}, {'san-pham': '1728630127-119', 'so-luong': 2}]",roi
00f04561-a320-499e-a6bb-8cff1aef4a64,4d112bec-9b15-4425-81a7-caf3f58c71be,2022-11-16T05:18:21+07:00,"[{'san-pham': '1728630152-473', 'so-luong': 2}]",roi
aaff20e4-4161-4cee-b026-4f06162a6364,42de0892-a89c-4e73-95f4-f14b3d9e4b01,2023-02-06T12:52:55+07:00,"[{'san-pham': '1728630155-542', 'so-luong': 5}]",roi
e5f9bb2c-a9c3-4972-bfdb-8e4af4cb716e,4d112bec-9b15-4425-81a7-caf3f58c71be,2023-04-21T11:52:13+07:00,"[{'san-pham': '1728630149-440', 'so-luong': 4}, {'san-pham': '1728630161-613', 'so-luong': 3}, {'san-pham': '1728630136-236', 'so-luong': 4}, {'san-pham': '1728630167-749', 'so-luong': 1}, {'san-pham': '1728630142-342', 'so-luong': 5}]",roi
75e97b35-b4e3-4985-bf08-480bb9dd0fbc,560c0f37-935e-4851-bb7f-0d40f4bfd8ac,2024-08-24T14:52:13+07:00,"[{'san-pham': '1728630124-77', 'so-luong': 5}, {'san-pham': '1728630167-706', 'so-luong': 3}, {'san-pham': '1728630152-465', 'so-luong': 4}]",roi
